3000,15
3001,50
3002,0
3003,11
3004,82
3005,66
3006,3
3007,82
3008,6
3009,66
3010,3
3011,13
3012,72
3013,63
3014,76
3015,0
3016,15
3017,3
3018,3
3019,5
3020,15
3021,82
3022,3
3023,15
3024,3
3025,99
3026,63
3027,72
3028,51
3029,13
3030,32
3031,3
3032,3
3033,0
3034,63
3035,17
3036,0
3037,54
3038,15
3039,3
3040,0
3041,42
3042,28
3043,15
3044,15
3045,20
3046,3
3047,5
3048,63
3049,0
3050,15
3051,3
3052,76
3053,50
3054,3
3055,3
3056,26
3057,15
3058,0
3059,3
3060,84
3061,5
3062,3
3063,13
3064,3
3065,25
3066,3
3067,28
3068,0
3069,44
3070,5
3071,15
3072,63
3073,15
3074,20
3075,5
3076,5
3077,28
3078,22
3079,0
3080,63
3081,20
3082,44
3083,15
3084,42
3085,72
3086,0
3087,14
3088,13
3089,25
3090,13
3091,44
3092,16
3093,5
3094,63
3095,63
3096,27
3097,38
3098,41
3099,20
3100,36
3101,15
3102,84
3103,5
3104,5
3105,91
3106,0
3107,15
3108,28
3109,28
3110,82
3111,100
3112,15
3113,15
3114,41
3115,64
3116,3
3117,5
3118,15
3119,5
3120,22
3121,0
3122,38
3123,5
3124,89
3125,0
3126,13
3127,13
3128,3
3129,13
3130,13
3131,13
3132,100
3133,25
3134,63
3135,35
3136,15
3137,0
3138,0
3139,15
3140,64
3141,5
3142,85
3143,20
3144,0
3145,59
3146,20
3147,5
3148,15
3149,0
3150,50
3151,15
3152,0
3153,0
3154,3
3155,3
3156,24
3157,3
3158,74
3159,85
3160,14
3161,13
3162,14
3163,90
3164,7
3165,13
3166,14
3167,67
3168,14
3169,14
3170,13
3171,14
3172,13
3173,14
3174,13
3175,14
3176,101
3177,25
3178,90
3179,4
3180,59
3181,48
3182,15
3183,25
3184,0
3185,9
3186,22
3187,40
3188,21
3189,20
3190,3
3191,0
3192,15
3193,15
3194,13
3195,3
3196,8
3197,15
3198,3
3199,15
3200,15
3201,15
3202,41
3203,54
3204,13
3205,17
3206,20
3207,51
3208,15
3209,9
3210,0
3211,40
3212,44
3213,47
3214,58
3215,20
3216,0
3217,18
3218,26
3219,57
3220,5
3221,22
3222,22
3223,27
3224,54
3225,54
3226,9
3227,17
3228,48
3229,5
3230,5
3231,5
3232,0
3233,43
3234,28
3235,15
3236,23
3237,1
3238,15
3239,21
3240,15
3241,7
3242,15
3243,0
3244,15
3245,15
3246,0
3247,15
3248,15
3249,15
3250,63
3251,15
3252,15
3253,54
3254,13
3255,88
3256,93
3257,15
3258,15
3259,15
3260,0
3261,22
3262,15
3263,63
3264,85
3265,21
3266,37
3267,3
3268,15
3269,50
3270,47
3271,51
3272,0
3273,15
3274,15
3275,0
3276,15
3277,53
3278,83
3279,15
3280,21
3281,13
3282,13
3283,13
3284,13
3285,56
3286,77
3287,15
3288,3
3289,13
3290,76
3291,21
3292,46
3293,52
3294,51
3295,15
3296,75
3297,17
3298,0
3299,0
3300,0
3301,3
3302,47
3303,15
3304,15
3305,0
3306,3
3307,3
3308,51
3309,3
3310,15
3311,5
3312,28
3313,15
3314,3
3315,17
3316,40
3317,15
3318,9
3319,15
3320,69
3321,21
3322,51
3323,0
3324,51
3325,69
3326,0
3327,69
3328,0
3329,69
3330,0
3331,0
3332,0
3333,21
3334,5
3335,51
3336,31
3337,4
3338,54
3339,4
3340,4
3341,23
3342,7
3343,67
3344,17
3345,36
3346,47
3347,15
3348,47
3349,97
3350,15
3351,31
3352,3
3353,0
3354,4
3355,43
3356,43
3357,37
3358,0
3359,47
3360,9
3361,47
3362,13
3363,13
3364,56
3365,40
3366,85
3367,59
3368,13
3369,60
3370,13
3371,13
3372,13
3373,14
3374,13
3375,47
3376,40
3377,25
3378,15
3379,40
3380,28
3381,7
3382,23
3383,40
3384,15
3385,0
3386,20
3387,15
3388,15
3389,27
3390,2
3391,0
3392,23
3393,12
3394,15
3395,48
3396,24
3397,28
3398,15
3399,47
3400,82
3401,15
3402,15
3403,15
3404,82
3405,5
3406,0
3407,4
3408,44
3409,13
3410,74
3411,72
3412,68
3413,8
3414,17
3415,17
3416,4
3417,3
3418,15
3419,9
3420,67
3421,3
3422,21
3423,51
3424,22
3425,60
3426,2
3427,51
3428,0
3429,63
3430,0
3431,0
3432,21
3433,69
3434,58
3435,20
3436,51
3437,9
3438,46
3439,5
3440,22
3441,9
3442,28
3443,69
3444,15
3445,31
3446,2
3447,7
3448,52
3449,19
3450,52
3451,0
3452,31
3453,22
3454,104
3455,85
3456,5
3457,58
3458,5
3459,22
3460,3
3461,5
3462,22
3463,21
3464,22
3465,5
3466,13
3467,11
3468,22
3469,31
3470,51
3471,41
3472,12
3473,3
3474,5
3475,23
3476,5
3477,19
3478,69
3479,67
3480,21
3481,3
3482,20
3483,52
3484,5
3485,28
3486,2
3487,21
3488,5
3489,15
3490,5
3491,9
3492,3
3493,93
3494,7
3495,4
3496,3
3497,32
3498,9
3499,13
3500,13
3501,41
3502,3
3503,13
3504,13
3505,38
3506,13
3507,13
3508,67
3509,4
3510,11
3511,3
3512,14
3513,13
3514,7
3515,56
3516,85
3517,60
3518,13
3519,67
3520,85
3521,90
3522,0
3523,40
3524,13
3525,13
3526,3
3527,3
3528,4
3529,67
3530,13
3531,40
3532,30
3533,13
3534,13
3535,13
3536,3
3537,40
3538,14
3539,13
3540,21
3541,14
3542,13
3543,13
3544,40
3545,15
3546,9
3547,13
3548,40
3549,40
3550,93
3551,5
3552,102
